PRICE_0,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,SMA_64,SMA_128,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,DEMA_64,DEMA_128,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,TEMA_64,TEMA_128,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,RSL_64,RSL_128,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32,SPL_64,SPL_128
55975.32,56467.545,56497.9475,56490.4275,56871.515,56818.47906,56523.43578,58585.00422,49196.90036,49196.90032,49196.89921,49196.83481,49196.72418,49195.09626,49194.83654,52138.19523,52138.19563,52138.205,52138.6739,52139.31271,52146.80241,52148.17672,55091.86618,55091.86428,55091.8362,55090.72627,55089.75935,55083.80987,55082.86971,56959.77,56959.77,56959.77,58614.49,58614.49,59048.5,65733.06,55975.32,55975.32,55975.32,55975.32,54296.14,53719.3,53719.3
53838.65,54906.985,55876.8575,56180.98375,56651.305,56798.02781,56474.855,58507.54687,49201.49387,49201.49384,49201.49273,49201.42839,49201.31787,49199.69157,49199.4321,52144.46699,52144.46738,52144.47675,52144.94524,52145.58353,52153.06743,52154.44064,55096.89154,55096.88964,55096.86158,55095.75234,55094.78586,55088.83647,55087.89614,55975.32,56959.77,56959.77,58614.49,58614.49,59048.5,65733.06,53838.65,53838.65,53838.65,53838.65,53838.65,53719.3,53719.3
53601.05,53719.85,55093.6975,55816.01375,56428.62875,56776.30625,56437.26609,58432.8993,49205.84556,49205.84553,49205.84442,49205.78014,49205.66973,49204.04504,49203.78583,52150.25511,52150.2555,52150.26486,52150.73295,52151.37072,52158.84883,52160.22093,55101.19437,55101.19247,55101.16442,55100.05589,55099.08984,55093.14054,55092.20005,53838.65,56959.77,56959.77,58614.49,58614.49,59048.5,65733.06,53601.05,53601.05,53601.05,53601.05,53601.05,53601.05,53601.05
52000,52800.525,53853.755,55238.97875,56106.25813,56694.49844,56372.43,58340.36016,49208.60795,49208.60791,49208.6068,49208.5426,49208.43229,49206.8092,49206.55025,52152.86621,52152.86661,52152.87596,52153.34366,52153.9809,52161.45322,52162.82422,55100.73696,55100.73506,55100.70704,55099.5992,55098.63359,55092.68439,55091.74372,53601.05,55975.32,56959.77,58614.49,58614.49,59048.5,65733.06,52000,52000,52000,52000,52000,52000,52000
47242.74,49621.37,51670.61,54084.27875,55395.52375,56380.99406,56221.79984,58208.48914,49206.66539,49206.66536,49206.66425,49206.6001,49206.48991,49204.86842,49204.60973,52146.07367,52146.07407,52146.08341,52146.55071,52147.18743,52154.65397,52156.02387,55086.18631,55086.18441,55086.15641,55085.04927,55084.08409,55078.13499,55077.19416,52000,53838.65,56959.77,57427.9,58614.49,59048.5,65733.06,47242.74,47242.74,47242.74,47242.74,47242.74,47242.74,47242.74
46489.67,46866.205,49833.365,52855.11125,54711.88437,56041.32688,56045.41656,58073.45578,49203.98194,49203.9819,49203.9808,49203.91672,49203.80663,49202.18675,49201.9283,52137.8063,52137.80669,52137.81603,52138.28293,52138.91913,52146.37989,52147.74869,55069.43672,55069.43482,55069.40684,55068.30039,55067.33564,55061.38666,55060.44565,47242.74,53601.05,56959.77,57184.07,58614.49,59048.5,65733.06,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67
48203.73,47346.7,48484.035,51788.86625,54150.61312,55750.34563,55899.5175,57949.81312,49202.99452,49202.99449,49202.99338,49202.92936,49202.81938,49201.2011,49200.94292,52132.93627,52132.93666,52132.94599,52133.41249,52134.04817,52141.50317,52142.87087,55057.7939,55057.792,55057.76404,55056.65828,55055.69397,55049.7451,55048.80393,48203.73,52000,56959.77,56959.77,58614.49,59048.5,65733.06,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67
49250,48726.865,47796.535,50825.145,53709.98063,55511.80531,55787.79891,57838.06133,49203.0409,49203.04087,49203.03976,49202.97581,49202.86594,49201.24925,49200.99132,52130.13807,52130.13846,52130.14778,52130.61388,52131.24905,52138.69828,52140.06489,55049.26802,55049.26613,55049.23818,55048.13313,55047.16925,55041.22049,55040.27915,49250,49250,55975.32,56959.77,58614.49,59048.5,65733.06,48203.73,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67
49152.47,49201.235,48273.9675,49972.28875,53231.35813,55262.63469,55673.03328,57716.68227,49202.99103,49202.991,49202.98989,49202.926,49202.81624,49201.20115,49200.94347,52127.15169,52127.15208,52127.1614,52127.6271,52128.26174,52135.70522,52137.07074,55040.4692,55040.46731,55040.43939,55039.33502,55038.37158,55032.42293,55031.48144,49250,49250,53838.65,56959.77,58614.49,59048.5,65733.06,49152.47,46489.67,46489.67,46489.67,46489.67,46489.67,46489.67
49170.79,49161.63,48944.2475,49388.80625,52784.895,54990.45094,55556.73891,57601.28492,49202.95929,49202.95925,49202.95815,49202.89432,49202.78467,49201.17117,49200.91375,52124.20587,52124.20626,52124.21557,52124.68088,52125.31501,52132.75274,52134.11717,55031.74051,55031.73862,55031.71071,55030.60704,55029.64403,55023.6955,55022.75384,49170.79,49250,53601.05,56959.77,58614.49,59048.5,65733.06,49152.47,48203.73,46489.67,46489.67,46489.67,46489.67,46489.67
49289.18,49229.985,49215.61,48849.8225,52332.91813,54725.23,55440.51469,57483.38789,49203.04423,49203.0442,49203.0431,49202.97933,49202.86979,49201.25788,49201.00071,52121.49761,52121.498,52121.5073,52121.97221,52122.60582,52130.03781,52131.40115,55023.37721,55023.37532,55023.34744,55022.24446,55021.28188,55015.33348,55014.39166,49289.18,49289.18,52000,56959.77,58614.49,59048.5,65733.06,49170.79,49152.47,46489.67,46489.67,46489.67,46489.67,46489.67
49242.58,49265.88,49213.755,48505.145,51872.06188,54479.90687,55322.03734,57363.11266,49203.08317,49203.08313,49203.08203,49203.01833,49202.90889,49201.29857,49201.04165,52118.70152,52118.70192,52118.71121,52119.17572,52119.80882,52127.23508,52128.59732,55014.89132,55014.88944,55014.86157,55013.75928,55012.79713,55006.84887,55005.90688,49289.18,49289.18,49289.18,56959.77,58614.49,59048.5,65733.06,49242.58,49152.47,46489.67,46489.67,46489.67,46489.67,46489.67
47951.57,48597.075,48913.53,48593.74875,51339.01375,54212.45344,55178.49484,57232.83133,49201.85136,49201.85133,49201.85023,49201.78659,49201.67726,49200.06852,49199.81186,52113.36943,52113.36982,52113.3791,52113.84322,52114.4758,52121.89633,52123.25749,55002.61238,55002.6105,55002.58265,55001.48105,55000.51934,54994.57121,54993.62906,49242.58,49289.18,49289.18,56959.77,58614.49,59048.5,65733.06,47951.57,47951.57,46489.67,46489.67,46489.67,46489.67,46489.67
48902.45,48427.01,48846.445,48895.34625,50875.22875,53940.57844,55040.25203,57111.40461,49201.55682,49201.55679,49201.55569,49201.49211,49201.38289,49199.77573,49199.51932,52109.91637,52109.91676,52109.92604,52110.38977,52111.02183,52118.43665,52119.79672,54993.16159,54993.1597,54993.13187,54992.03097,54991.06968,54985.12169,54984.17939,48902.45,49289.18,49289.18,56959.77,58614.49,59048.5,65733.06,47951.57,47951.57,47951.57,46489.67,46489.67,46489.67,46489.67
49396.33,49149.39,48873.2325,49044.42125,50416.64375,53695.5,54911.30578,56996.76336,49201.74834,49201.74831,49201.74721,49201.68369,49201.57458,49199.969,49199.71284,52107.43948,52107.43987,52107.44913,52107.91247,52108.54402,52115.95312,52117.31211,54985.18385,54985.18197,54985.15416,54984.05394,54983.09309,54977.14524,54976.20277,49396.33,49396.33,49396.33,56959.77,58614.49,59048.5,65733.06,48902.45,47951.57,47951.57,46489.67,46489.67,46489.67,46489.67
49018.47,49207.4,48817.205,49015.48,49920.3125,53426.39,54770.81328,56878.39203,49201.56821,49201.56818,49201.56708,49201.50363,49201.39462,49199.79063,49199.53472,52104.22369,52104.22408,52104.23333,52104.69627,52105.32731,52112.73071,52114.08861,54976.10713,54976.10524,54976.07745,54974.97793,54974.0175,54968.0698,54967.12718,49396.33,49396.33,49396.33,55975.32,58614.49,59048.5,65733.06,49018.47,47951.57,47951.57,46489.67,46489.67,46489.67,46489.67
48412.66,48715.565,48932.4775,48923.00375,49447.64625,53159.58063,54604.62828,56744.74797,49200.79325,49200.79322,49200.79212,49200.72873,49200.61983,49199.01741,49198.76176,52099.8232,52099.82359,52099.83284,52100.29539,52100.92591,52108.32361,52109.68043,54965.26357,54965.26169,54965.23392,54964.13507,54963.17508,54957.22753,54956.28476,49018.47,49396.33,49396.33,53838.65,58614.49,58960.36,65733.06,48412.66,48412.66,47951.57,46489.67,46489.67,46489.67,46489.67
48577.78,48495.22,48851.31,48848.8775,49118.84187,52885.07344,54444.065,56610.8818,49200.18156,49200.18152,49200.18043,49200.1171,49200.00831,49198.40746,49198.15205,52095.75403,52095.75442,52095.76366,52096.22582,52096.85583,52104.24784,52105.60358,54954.92693,54954.92506,54954.8973,54953.79915,54952.83959,54946.89219,54945.94926,48577.78,49396.33,49396.33,53601.05,58614.49,58960.36,65733.06,48412.66,48412.66,47951.57,46489.67,46489.67,46489.67,46489.67
48942.68,48760.23,48737.8975,48805.565,48827.69375,52628.16125,54287.53875,56480.905,49199.92886,49199.92882,49199.92773,49199.86446,49199.75578,49198.1565,49197.90135,52092.4073,52092.40769,52092.41692,52092.87869,52093.50819,52100.89451,52102.24917,54945.68334,54945.68146,54945.65373,54944.55626,54943.59714,54937.64989,54936.70681,48942.68,49018.47,49396.33,52000,58614.49,58614.49,65733.06,48577.78,48412.66,47951.57,46489.67,46489.67,46489.67,46489.67
49103,49022.84,48759.03,48788.1175,48646.63125,52376.44469,54150.07141,56350.98266,49199.83378,49199.83375,49199.83266,49199.76945,49199.66087,49198.06316,49197.80826,52089.38009,52089.38048,52089.3897,52089.85108,52090.48006,52097.86071,52099.21429,54936.92817,54936.92629,54936.89858,54935.8018,54934.8431,54928.89602,54927.95278,49103,49103,49396.33,49396.33,58614.49,58614.49,64288.16,48942.68,48412.66,47951.57,46489.67,46489.67,46489.67,46489.67
50441.92,49772.46,49266.345,49099.41125,48846.58,52121.05188,54048.25984,56242.80891,49201.05151,49201.05148,49201.05039,49200.98725,49200.87877,49199.28263,49199.02798,52088.98147,52088.98186,52088.99107,52089.45206,52090.08054,52097.45551,52098.80801,54932.12307,54932.12119,54932.0935,54930.99741,54930.03914,54924.09222,54923.14883,50441.92,50441.92,50441.92,50441.92,57427.9,58614.49,64265.9,49103,48577.78,48412.66,46489.67,46489.67,46489.67,46489.67
50945.03,50693.475,49858.1575,49354.73375,49125.04,51918.46219,54004.91188,56138.73961,49202.76046,49202.76043,49202.75933,49202.69626,49202.58789,49200.99331,49200.7389,52089.56777,52089.56815,52089.57736,52090.03796,52090.66593,52098.03524,52099.38666,54928.80179,54928.79992,54928.77225,54927.67684,54926.719,54920.77225,54919.82871,50945.03,50945.03,50945.03,50945.03,57184.07,58614.49,63606.74,50441.92,48942.68,48412.66,47951.57,46489.67,46489.67,46489.67
50907.27,50926.15,50349.305,49543.60125,49294.01125,51722.31219,53951.25125,56039.525,49204.42991,49204.42988,49204.42879,49204.36577,49204.25751,49202.66449,49202.41034,52090.0776,52090.07799,52090.08719,52090.5474,52091.17486,52098.53851,52099.88886,54925.37231,54925.37044,54925.34279,54924.24806,54923.29065,54917.34408,54916.40039,50945.03,50945.03,50945.03,50945.03,56959.77,58614.49,60907.41,50907.27,49103,48412.66,47951.57,46489.67,46489.67,46489.67
51456.2,51181.735,50937.605,49848.3175,49431.89875,51570.93969,53906.39875,55965.68742,49206.63429,49206.63425,49206.63316,49206.57021,49206.46205,49204.8706,49204.61669,52091.65928,52091.65967,52091.66887,52092.12868,52092.75563,52100.11364,52101.46291,54923.55629,54923.55442,54923.52679,54922.43274,54921.47576,54915.52936,54914.58553,51456.2,51456.2,51456.2,51456.2,56959.77,58614.49,60805.27,50907.27,50441.92,48412.66,47951.57,46489.67,46489.67,46489.67
51734.15,51595.175,51260.6625,50263.50375,49593.25375,51412.30594,53875.26781,55894.8193,49209.10739,49209.10736,49209.10627,49209.04338,49208.93533,49207.34543,49207.09177,52093.78016,52093.78055,52093.78973,52094.24916,52094.8756,52102.22796,52103.57617,54922.55434,54922.55247,54922.52486,54921.4315,54920.47494,54914.52872,54913.58474,51734.15,51734.15,51734.15,51734.15,56959.77,58614.49,60762.83,51456.2,50907.27,48577.78,47951.57,46489.67,46489.67,46489.67
50884.48,51309.315,51245.525,50551.84125,49700.35938,51242.62719,53821.16484,55819.11609,49210.7459,49210.74587,49210.74478,49210.68195,49210.574,49208.98566,49208.73225,52094.23437,52094.23476,52094.24394,52094.70298,52095.32891,52102.67564,52104.02277,54919.05889,54919.05703,54919.02943,54917.93675,54916.98063,54911.03459,54910.09046,51734.15,51734.15,51734.15,51734.15,56959.77,58614.49,60762.83,50884.48,50884.48,48942.68,47951.57,46489.67,46489.67,46489.67
50588.95,50736.715,51165.945,50757.625,49781.595,51057.25656,53761.70219,55740.36461,49212.09312,49212.09308,49212.092,49212.02923,49211.92139,49210.3346,49210.08143,52094.10883,52094.10922,52094.11839,52094.57704,52095.20247,52102.54356,52103.88963,54914.70072,54914.69886,54914.67128,54913.57928,54912.62359,54906.67774,54905.73346,50884.48,51734.15,51734.15,51734.15,56959.77,58614.49,60762.83,50588.95,50588.95,49103,47951.57,46489.67,46489.67,46489.67
50110.91,50349.93,50829.6225,50883.61375,49835.86563,50853.96375,53691.47063,55661.50867,49212.9713,49212.97126,49212.97018,49212.90747,49212.79973,49211.2145,49210.96158,52093.04849,52093.04888,52093.05804,52093.5163,52094.14123,52101.4767,52102.82169,54908.94792,54908.94606,54908.9185,54907.82718,54906.87192,54900.92626,54899.98184,50588.95,51734.15,51734.15,51734.15,56959.77,58614.49,60762.83,50110.91,50110.91,50110.91,47951.57,46489.67,46489.67,46489.67
50480.93,50295.92,50516.3175,50888.49,49993.95063,50666.48219,53622.45047,55586.68102,49214.20954,49214.2095,49214.20842,49214.14577,49214.03814,49212.45445,49212.20178,52092.71119,52092.71157,52092.72073,52093.17861,52093.80303,52101.13288,52102.47681,54904.28671,54904.28485,54904.25731,54903.16667,54902.21183,54896.26637,54895.32181,50480.93,50884.48,51734.15,51734.15,56959.77,58614.49,60762.83,50110.91,50110.91,50110.91,48412.66,46489.67,46489.67,46489.67
49186.51,49833.72,50091.825,50668.675,50011.70438,50443.46656,53532.61609,55509.7007,49214.1825,49214.18247,49214.18139,49214.1188,49214.01127,49212.42913,49212.17671,52089.84747,52089.84786,52089.85701,52090.3145,52090.93841,52098.26265,52099.60552,54895.84475,54895.84289,54895.81537,54894.72541,54893.771,54887.82574,54886.88103,50480.93,50588.95,51734.15,51734.15,56959.77,58614.49,60762.83,49186.51,49186.51,49186.51,48412.66,46489.67,46489.67,46489.67
50640.1,49913.305,50104.6125,50635.27875,50089.44,50253.04187,53468.85156,55439.01398,49215.57364,49215.57361,49215.57253,49215.51,49215.40258,49213.82198,49213.5698,52089.82287,52089.82325,52089.83239,52090.2895,52090.91291,52098.23155,52099.57335,54891.66823,54891.66637,54891.63886,54890.54958,54889.5956,54883.65054,54882.70569,50640.1,50640.1,51734.15,51734.15,56959.77,58614.49,60762.83,49186.51,49186.51,49186.51,48412.66,46489.67,46489.67,46489.67
50423.21,50531.655,50182.6875,50506.155,50177.23625,50048.77437,53410.81875,55358.2357,49216.75125,49216.75121,49216.75013,49216.68767,49216.58035,49215.00129,49214.74936,52089.37416,52089.37454,52089.38367,52089.8404,52090.4633,52097.77634,52099.11708,54886.86261,54886.86075,54886.83326,54885.74466,54884.79111,54878.84625,54877.90126,50640.1,50640.1,51734.15,51734.15,55975.32,58614.49,60344.87,50423.21,49186.51,49186.51,48412.66,46489.67,46489.67,46489.67
50471.19,50447.2,50180.2525,50348.285,50305.89438,49876.77031,53347.62469,55286.41305,49217.9739,49217.97386,49217.97279,49217.91038,49217.80317,49216.22565,49215.97396,52089.01844,52089.01882,52089.02794,52089.48428,52090.10669,52097.41414,52098.75381,54882.20346,54882.2016,54882.17414,54881.08621,54880.13309,54874.18844,54873.24331,50471.19,50640.1,50884.48,51734.15,53838.65,58614.49,60344.87,50423.21,49186.51,49186.51,48577.78,46489.67,46489.67,46489.67
49513.35,49992.27,50261.9625,50176.89375,50364.3675,49741.60469,53269.81625,55202.82602,49218.26165,49218.26161,49218.26054,49218.19819,49218.09109,49216.5151,49216.26366,52086.79673,52086.79712,52086.80623,52087.26219,52087.88409,52095.18596,52096.52457,54874.75367,54874.75181,54874.72436,54873.63712,54872.68442,54866.73998,54865.79472,50471.19,50640.1,50640.1,51734.15,53601.05,58614.49,60344.87,49513.35,49513.35,49186.51,48942.68,46489.67,46489.67,46489.67
50016.89,49765.12,50106.16,50105.38625,50431.50563,49629.59969,53202.95297,55122.13867,49219.03928,49219.03925,49219.03817,49218.97589,49218.86889,49217.29443,49217.04324,52085.55812,52085.5585,52085.56761,52086.02318,52086.64458,52093.94087,52095.27843,54868.78611,54868.78426,54868.75683,54867.67025,54866.71798,54860.77377,54859.82836,50016.89,50471.19,50640.1,51734.15,52000,58614.49,59840.01,49513.35,49513.35,49186.51,49103,46489.67,46489.67,46489.67
49160.53,49588.71,49790.49,49986.58875,50435.10125,49540.86625,53117.68234,55038.70523,49218.98234,49218.9823,49218.98123,49218.91901,49218.81211,49217.23919,49216.98824,52082.65449,52082.65487,52082.66397,52083.11916,52083.74006,52091.03078,52092.36728,54860.32982,54860.32797,54860.30056,54859.21466,54858.26282,54852.31882,54851.37328,50016.89,50471.19,50640.1,51734.15,51734.15,58614.49,59734.2,49160.53,49160.53,49160.53,49160.53,46489.67,46489.67,46489.67
48464.09,48812.31,49288.715,49734.48375,50311.48688,49579.03344,52980.01375,54950.6575,49218.24801,49218.24797,49218.2469,49218.18474,49218.07794,49216.50655,49216.25585,52078.40087,52078.40125,52078.41034,52078.86515,52079.48555,52086.7707,52088.10615,54849.85832,54849.85647,54849.82908,54848.74385,54847.79243,54841.84866,54840.90299,49160.53,50016.89,50640.1,51734.15,51734.15,58614.49,59707.51,48464.09,48464.09,48464.09,48464.09,46489.67,46489.67,46489.67
47613.53,48038.81,48813.76,49537.86125,50103.26812,49614.15406,52827.74047,54860.03281,49216.68775,49216.68772,49216.68665,49216.62455,49216.51786,49214.948,49214.69753,52072.50099,52072.50137,52072.51045,52072.96488,52073.58478,52080.86438,52082.19876,54836.92836,54836.92651,54836.89914,54835.81459,54834.8636,54828.92006,54827.97425,48464.09,50016.89,50640.1,51734.15,51734.15,58614.49,59707.51,47613.53,47613.53,47613.53,47613.53,47613.53,46489.67,46489.67
47545.59,47579.56,48195.935,49151.0475,49893.16313,49593.58719,52671.96641,54777.57617,49215.06375,49215.06372,49215.06265,49215.00061,49214.89402,49213.32569,49213.07547,52066.47923,52066.47961,52066.48869,52066.94273,52067.56214,52074.83618,52076.16952,54823.82661,54823.82477,54823.79741,54822.71354,54821.76297,54815.81965,54814.87371,47613.53,49160.53,50471.19,51734.15,51734.15,58614.49,59707.51,47545.59,47545.59,47545.59,47545.59,47545.59,46489.67,46489.67
48373.48,47959.535,47999.1725,48894.83125,49700.49313,49566.19594,52539.00063,54702.93148,49214.24628,49214.24625,49214.24518,49214.1832,49214.07672,49212.50991,49212.25993,52062.07538,52062.07576,52062.08483,52062.53849,52063.1574,52070.4259,52071.75818,54813.16153,54813.15968,54813.13235,54812.04914,54811.099,54805.15592,54804.20985,48373.48,48464.09,50471.19,51734.15,51734.15,58614.49,59707.51,47545.59,47545.59,47545.59,47545.59,47545.59,46489.67,46489.67
47694.62,48034.05,47806.805,48547.76,49448.0225,49520.63813,52391.63641,54631.07992,49212.77092,49212.77089,49212.76982,49212.7079,49212.60152,49211.03623,49210.78649,52056.3612,52056.36158,52056.37064,52056.82392,52057.44233,52064.7053,52066.03653,54800.54169,54800.53984,54800.51253,54799.42999,54798.48028,54792.53744,54791.59123,48373.48,48373.48,50016.89,50884.48,51734.15,58614.49,59707.51,47694.62,47545.59,47545.59,47545.59,47545.59,46489.67,46489.67
48711,48202.81,48081.1725,48447.46625,49312.18,49506.26969,52248.36031,54574.91586,49212.284,49212.28397,49212.2829,49212.22104,49212.11476,49210.55099,49210.3015,52052.6284,52052.62878,52052.63784,52053.09074,52053.70865,52060.96609,52062.29627,54790.90321,54790.90136,54790.87407,54789.79221,54788.84291,54782.90031,54781.95398,48711,48711,50016.89,50640.1,51734.15,58614.49,59707.51,47694.62,47545.59,47545.59,47545.59,47545.59,46489.67,46489.67
47979.22,48345.11,48189.58,48192.7575,49149.07187,49465.33344,52095.28172,54512.34859,49211.08801,49211.08798,49211.08691,49211.02511,49210.91894,49209.35668,49209.10743,52047.48265,52047.48303,52047.49207,52047.94459,52048.56201,52055.81392,52057.14305,54779.15557,54779.15373,54779.12645,54778.04526,54777.09639,54771.15404,54770.20757,48711,48711,49160.53,50640.1,51734.15,58614.49,59707.51,47979.22,47694.62,47545.59,47545.59,47545.59,46489.67,46489.67
48098.84,48039.03,48120.92,48060.04625,49023.3175,49429.59156,51954.74922,54442.88961,49210.00973,49210.0097,49210.00863,49209.94689,49209.84082,49208.28008,49208.03107,52042.57735,52042.57773,52042.58677,52043.03891,52043.65583,52050.90223,52052.23031,54767.77872,54767.77688,54767.74962,54766.6691,54765.72065,54759.77855,54758.83196,48098.84,48711,48711,50640.1,51734.15,58614.49,59707.51,47979.22,47694.62,47545.59,47545.59,47545.59,46489.67,46489.67
47140.54,47619.69,47982.4,47894.6025,48814.54312,49404.24688,51808.35016,54358.92523,49208.00443,49208.0044,49208.00333,49207.94165,49207.83568,49206.27645,49206.02769,52035.82396,52035.82434,52035.83337,52036.28513,52036.90156,52044.14244,52045.46948,54753.64113,54753.63929,54753.61205,54752.5322,54751.58418,54745.64233,54744.69561,48098.84,48711,48711,50640.1,51734.15,58614.49,59707.51,47140.54,47140.54,47140.54,47140.54,47140.54,46489.67,46489.67
48296.99,47718.765,47878.8975,47980.035,48758.94812,49385.32625,51662.95234,54282.86227,49207.12209,49207.12206,49207.12099,49207.05937,49206.95351,49205.39579,49205.14727,52031.32133,52031.32171,52031.33073,52031.78212,52032.39804,52039.63342,52040.95942,54742.88945,54742.88761,54742.86039,54741.7812,54740.83361,54734.89201,54733.94517,48296.99,48296.99,48711,50640.1,51734.15,58614.49,59707.51,47140.54,47140.54,47140.54,47140.54,47140.54,46489.67,46489.67
48021.76,48159.375,47889.5325,48039.55625,48595.30188,49342.37094,51518.93547,54204.49914,49205.9746,49205.97456,49205.9735,49205.91194,49205.80618,49204.24997,49204.00168,52026.29347,52026.29385,52026.30286,52026.75387,52027.36931,52034.59919,52035.92414,54731.36004,54731.3582,54731.331,54730.25249,54729.30532,54723.36398,54722.417,48296.99,48296.99,48711,50471.19,51734.15,58614.49,59707.51,48021.76,47140.54,47140.54,47140.54,47140.54,46489.67,46489.67
48240.44,48131.1,47924.9325,48022.92625,48458.87875,49318.0575,51372.22375,54124.24398,49205.04036,49205.04033,49205.03926,49204.97776,49204.8721,49203.3174,49203.06935,52021.697,52021.69738,52021.70638,52022.15702,52022.77196,52029.99635,52031.32026,54720.48749,54720.48566,54720.45848,54719.38063,54718.43388,54712.49281,54711.54571,48240.44,48296.99,48711,50471.19,51734.15,58614.49,59707.51,48021.76,47140.54,47140.54,47140.54,47140.54,46489.67,46489.67
48747.02,48493.73,48326.5525,48154.47625,48351.11812,49328.50625,51244.04344,54048.98586,49204.5974,49204.59737,49204.5963,49204.53486,49204.4293,49202.8761,49202.6283,52018.08747,52018.08785,52018.09684,52018.5471,52019.16155,52026.38046,52027.70333,54711.10441,54711.10257,54711.07541,54709.99822,54709.0519,54703.11109,54702.16387,48747.02,48747.02,48747.02,50016.89,51734.15,58614.49,59707.51,48240.44,48021.76,47140.54,47140.54,47140.54,46489.67,46489.67
48407.25,48577.135,48354.1175,48116.5075,48281.98688,49323.17719,51104.12531,53969.15445,49203.82664,49203.82661,49203.82555,49203.76417,49203.65871,49202.10701,49201.85945,52013.82704,52013.82742,52013.83641,52014.28629,52014.90025,52022.11367,52023.4355,54700.75447,54700.75264,54700.72549,54699.64898,54698.70308,54692.76254,54691.81519,48747.02,48747.02,48747.02,50016.89,51734.15,58614.49,59707.51,48407.25,48021.76,47140.54,47140.54,47140.54,46489.67,46489.67
49389.99,48898.62,48696.175,48292.85375,48242.80562,49337.15563,50982.65844,53905.10461,49204.00651,49204.00648,49204.00542,49203.94409,49203.83874,49202.28854,49202.04122,52011.47162,52011.472,52011.48099,52011.93049,52012.54396,52019.75191,52021.07271,54693.27016,54693.26833,54693.2412,54692.16535,54691.21987,54685.27961,54684.33214,49389.99,49389.99,49389.99,49389.99,51734.15,58614.49,59707.51,48407.25,48240.44,47140.54,47140.54,47140.54,46489.67,46489.67
49305.7,49347.845,48962.49,48443.71125,48251.87875,49343.49,50859.96734,53826.0082,49204.10472,49204.10468,49204.10363,49204.04236,49203.93711,49202.38841,49202.14132,52008.95673,52008.9571,52008.96608,52009.41521,52010.02819,52017.23068,52018.55043,54685.55482,54685.55299,54685.52588,54684.4507,54683.50564,54677.56565,54676.61807,49389.99,49389.99,49389.99,49389.99,51734.15,58614.49,59707.51,49305.7,48407.25,47140.54,47140.54,47140.54,46489.67,46489.67
49301.21,49303.455,49101.0375,48713.795,48304.19875,49307.84281,50714.44734,53744.70898,49204.19845,49204.19842,49204.19736,49204.13615,49204.031,49202.48379,49202.23695,52006.43671,52006.43709,52006.44606,52006.89481,52007.5073,52014.70433,52016.02305,54677.84,54677.83817,54677.81108,54676.73655,54675.79192,54669.85221,54668.90451,49305.7,49389.99,49389.99,49389.99,51734.15,57427.9,59314.13,49301.21,48407.25,48021.76,47140.54,47140.54,46489.67,46489.67
49124.33,49212.77,49280.3075,48817.2125,48398.62375,49250.94594,50584.70406,53670.09695,49204.12139,49204.12136,49204.1203,49204.05916,49203.95411,49202.40839,49202.16178,52003.57912,52003.57949,52003.58845,52004.03684,52004.64883,52011.84041,52013.1581,54669.62721,54669.62539,54669.59831,54668.52445,54667.58024,54661.64082,54660.69299,49301.21,49389.99,49389.99,49389.99,51734.15,57184.07,59314.13,49124.33,49124.33,48021.76,47140.54,47140.54,46489.67,46489.67
49623.26,49373.795,49338.625,49017.4,48528.47812,49210.82062,50466.56641,53596.97602,49204.52558,49204.52554,49204.52449,49204.4634,49204.35845,49202.81423,49202.56786,52001.68752,52001.6879,52001.69685,52002.14486,52002.75636,52009.9425,52011.25915,54662.87113,54662.8693,54662.84225,54661.76905,54660.82526,54654.88612,54653.93818,49623.26,49623.26,49623.26,49623.26,51734.15,56959.77,59314.13,49124.33,49124.33,48240.44,47140.54,47140.54,46489.67,46489.67
50221.05,49922.155,49567.4625,49264.97625,48643.95125,49172.22219,50371.58094,53530.78961,49205.50536,49205.50533,49205.50427,49205.44324,49205.3384,49203.79566,49203.54953,52000.95008,52000.95046,52000.9594,52001.40704,52002.01806,52009.19875,52010.51437,54657.85313,54657.8513,54657.82427,54656.75173,54655.80837,54649.86952,54648.92146,50221.05,50221.05,50221.05,50221.05,51734.15,56959.77,59314.13,49623.26,49124.33,48407.25,47140.54,47140.54,46489.67,46489.67
50053.9,50137.475,49755.635,49428.33625,48791.40625,49119.71437,50266.01016,53459.34148,49206.32269,49206.32266,49206.32161,49206.26064,49206.15589,49204.61464,49204.36875,51999.89086,51999.89124,51999.90017,52000.34744,52000.95797,52008.13323,52009.44782,54652.35952,54652.35769,54652.33068,54651.2588,54650.31586,54644.3773,54643.42913,50221.05,50221.05,50221.05,50221.05,50884.48,56959.77,59314.13,50053.9,49124.33,48407.25,47140.54,47140.54,46489.67,46489.67
